TIME_CYCLE                : 0
TIME_UNITS                : DAYS
SERIE_INITIAL_DATA        : 2016 02 01 12 00 00

!time          rate
<BeginTimeSerie>
0	0.00010357
1	0.00007728
2	0.00005591
3	0.00004419
4	0.00004320
5	0.00004667
6	0.00005135
7	0.00004941
8	0.00005019
9	0.00005741
10	0.00012450
11	0.00016406
12	0.00012179
13	0.00011343
14	0.00012557
15	0.00009105
16	0.00005732
17	0.00003828
18	0.00002803
19	0.00002257
20	0.00001958
21	0.00001797
22	0.00001714
23	0.00001766
24	0.00002032
25	0.00002275
26	0.00002609
27	0.00002606
28	0.00002282
29	0.00001977
30	0.00001767
31	0.00001627
32	0.00001539
33	0.00001487
34	0.00001614
35	0.00003262
36	0.00004948
37	0.00007962
38	0.00010891
39	0.00008977
40	0.00006214
41	0.00004293
42	0.00003171
43	0.00002787
44	0.00003868
45	0.00005944
46	0.00006609
47	0.00006707
48	0.00006317
49	0.00021818
50	0.00044333
51	0.00025417
52	0.00012033
53	0.00006571
54	0.00004137
55	0.00002892
56	0.00002274
57	0.00001957
58	0.00001930
59	0.00002006
60	0.00002268
61	0.00002515
62	0.00002354
63	0.00002044
64	0.00001776
65	0.00001593
66	0.00001479
67	0.00001410
68	0.00001372
69	0.00001355
70	0.00001359
71	0.00001625
72	0.00002879
73	0.00003575
74	0.00004579
75	0.00004824
76	0.00005055
77	0.00005577
78	0.00006849
79	0.00006065
80	0.00004595
81	0.00003710
82	0.00003447
83	0.00003108
84	0.00002794
85	0.00004072
86	0.00004801
87	0.00003872
88	0.00002929
89	0.00002237
90	0.00001789
91	0.00001535
92	0.00001417
93	0.00001373
94	0.00001339
95	0.00001286
96	0.00001234
97	0.00001229
98	0.00002176
99	0.00003999
100	0.00004929
101	0.00005708
102	0.00004961
103	0.00004176
104	0.00003663
105	0.00003278
106	0.00003411
107	0.00004373
108	0.00004032
109	0.00003061
110	0.00002298
111	0.00001803
112	0.00001498
113	0.00001323
114	0.00001239
115	0.00001221
116	0.00001222
117	0.00001190
118	0.00001178
119	0.00001516
120	0.00001980
121	0.00001886
122	0.00001624
123	0.00001392
124	0.00001221
125	0.00001110
126	0.00001060
127	0.00001040
128	0.00001050
129	0.00001084
130	0.00001142
131	0.00001203
132	0.00001265
133	0.00001312
134	0.00001358
135	0.00001452
136	0.00002010
137	0.00003157
138	0.00004141
139	0.00003910
140	0.00003349
141	0.00002766
142	0.00002328
143	0.00002031
144	0.00001848
145	0.00001736
146	0.00001612
147	0.00001487
148	0.00001388
149	0.00001313
150	0.00001246
151	0.00001185
152	0.00001151
153	0.00001181
154	0.00001298
155	0.00001322
156	0.00001250
157	0.00001166
158	0.00001091
159	0.00001028
160	0.00000987
161	0.00000988
162	0.00001024
163	0.00001074
164	0.00001143
165	0.00001262
166	0.00001416
167	0.00001533
168	0.00001587
169	0.00001587
170	0.00001544
171	0.00001473
172	0.00001382
173	0.00001280
174	0.00001189
175	0.00001138
176	0.00001139
177	0.00001178
178	0.00001223
179	0.00001244
180	0.00001232
181	0.00001200
182	0.00001156
183	0.00001106
184	0.00001071
185	0.00001094
186	0.00001191
187	0.00001284
188	0.00001337
189	0.00001351
190	0.00001322
191	0.00001279
192	0.00001225
193	0.00001166
194	0.00001107
195	0.00001050
196	0.00001006
197	0.00000999
198	0.00001187
199	0.00001729
200	0.00002135
201	0.00002194
202	0.00002047
203	0.00001864
204	0.00001701
205	0.00001573
206	0.00001474
207	0.00001397
208	0.00001351
209	0.00001324
210	0.00001293
211	0.00001238
212	0.00001174
213	0.00001121
214	0.00001067
215	0.00001012
216	0.00000959
217	0.00000910
218	0.00000867
219	0.00000831
220	0.00000802
221	0.00000782
222	0.00000804
223	0.00000928
224	0.00001055
225	0.00001087
226	0.00001087
227	0.00001116
228	0.00001160
229	0.00001201
230	0.00001324
231	0.00002152
232	0.00002761
233	0.00002485
234	0.00002113
235	0.00001823
236	0.00001617
237	0.00001472
238	0.00001368
239	0.00001307
240	0.00001308
241	0.00001354
242	0.00001527
243	0.00002466
244	0.00007634
245	0.00016066
246	0.00015309
247	0.00009796
248	0.00006252
249	0.00004514
250	0.00003685
251	0.00003319
252	0.00003068
253	0.00002825
254	0.00002590
255	0.00002376
256	0.00002173
257	0.00004256
258	0.00013485
259	0.00018787
260	0.00028921
261	0.00026587
262	0.00015810
263	0.00018261
264	0.00019224
265	0.00013231
266	0.00022282
267	0.00033476
268	0.00023606
269	0.00016736
270	0.00012759
271	0.00010076
272	0.00007444
273	0.00005437
274	0.00004829
275	0.00004757
276	0.00007614
277	0.00007742
278	0.00006105
279	0.00006854
280	0.00007763
281	0.00006337
282	0.00004361
283	0.00007269
284	0.00009772
285	0.00008444
286	0.00005463
287	0.00003647
288	0.00002692
289	0.00002242
290	0.00002625
291	0.00005333
292	0.00008841
293	0.00006421
294	0.00004525
295	0.00003464
296	0.00002676
297	0.00002071
298	0.00001655
299	0.00001387
300	0.00001219
301	0.00001116
302	0.00001072
303	0.00001060
304	0.00001054
305	0.00001015
306	0.00000978
307	0.00000961
308	0.00000935
309	0.00000921
310	0.00000901
311	0.00000886
312	0.00000886
313	0.00000911
314	0.00000961
315	0.00001361
316	0.00002039
317	0.00006147
318	0.00013609
319	0.00013345
320	0.00010560
321	0.00011820
322	0.00013880
323	0.00012056
324	0.00015545
325	0.00019145
326	0.00024087
327	0.00019159
328	0.00010160
329	0.00009783
330	0.00012325
331	0.00009654
332	0.00012508
333	0.00038567
334	0.00008170
335	0.00007460
336	0.00005454
337	0.00003856
338	0.00002886
339	0.00002322
340	0.00002329
341	0.00004070
342	0.00008795
343	0.00008379
344	0.00005699
345	0.00004299
346	0.00003528
347	0.00003186
348	0.00003126
349	0.00004272
350	0.00009230
351	0.00021623
352	0.00036993
353	0.00025423
354	0.00013252
355	0.00007405
356	0.00004708
357	0.00003411
358	0.00004089
359	0.00021864
360	0.00031381
361	0.00018933
362	0.00013996
363	0.00014909
364	0.00014061
365	0.00010357
366	0.00007728
367	0.00005591
368	0.00004419
369	0.00004320
370	0.00004667
371	0.00005135
372	0.00004941
373	0.00005019
374	0.00005741
375	0.00012450
376	0.00016406
377	0.00012179
378	0.00011343
379	0.00012557
380	0.00009105
381	0.00005732
382	0.00003828
383	0.00002803
384	0.00002257
385	0.00001958
386	0.00001797
387	0.00001714
388	0.00001766
389	0.00002032
390	0.00002275
391	0.00002609
392	0.00002606
393	0.00002282
394	0.00001977
395	0.00001767
396	0.00001627
397	0.00001539
398	0.00001487
399	0.00001614
400	0.00003262
401	0.00004948
402	0.00007962
403	0.00010891
404	0.00008977
405	0.00006214
406	0.00004293
407	0.00003171
408	0.00002787
409	0.00003868
410	0.00005944
411	0.00006609
412	0.00006707
413	0.00006317
414	0.00021818
415	0.00044333
416	0.00025417
417	0.00012033
418	0.00006571
419	0.00004137
420	0.00002892
421	0.00002274
422	0.00001957
423	0.00001930
424	0.00002006
425	0.00002268
426	0.00002515
427	0.00002354
428	0.00002044
429	0.00001776
430	0.00001593
431	0.00001479
432	0.00001410
433	0.00001372
434	0.00001355
435	0.00001359
436	0.00001625
437	0.00002879
438	0.00003575
439	0.00004579
440	0.00004824
441	0.00005055
442	0.00005577
443	0.00006849
444	0.00006065
445	0.00004595
446	0.00003710
447	0.00003447
448	0.00003108
449	0.00002794
450	0.00004072
451	0.00004801
452	0.00003872
