156	0.00004502	0.00000344
157	0.00003895	0.00000328
158	0.00003441	0.00000307
159	0.00003011	0.00000292
160	0.00002641	0.00000298
161	0.00002487	0.00000311
162	0.00002356	0.00000325
163	0.00002362	0.00000323
164	0.00002477	0.00000308
165	0.00002931	0.00000289
166	0.00003831	0.00000292
167	0.00005442	0.00000315
168	0.00008144	0.00000342
169	0.00008298	0.00000348
170	0.00007858	0.00000336
171	0.00007843	0.00000317
172	0.00008030	0.00000314
173	0.00008249	0.00000312
174	0.00010446	0.00000297
175	0.00010974	0.00000289
176	0.00009985	0.00000288
177	0.00008922	0.00000309
178	0.00010728	0.00000330
179	0.00012381	0.00000345
180	0.00015438	0.00000372
181	0.00018734	0.00000376
182	0.00019025	0.00000362
183	0.00016467	0.00000344
184	0.00013232	0.00000332
185	0.00009041	0.00000407
186	0.00005487	0.00001700
187	0.00005834	0.00001135
188	0.00011190	0.00000875
189	0.00013376	0.00000714
190	0.00015860	0.00000610
191	0.00018183	0.00000572
192	0.00017606	0.00000532
193	0.00015260	0.00000495
194	0.00012241	0.00000451
195	0.00009743	0.00000398
196	0.00007011	0.00000378
197	0.00005324	0.00000425
198	0.00005173	0.00000724
199	0.00006529	0.00000632
200	0.00005506	0.00000533
201	0.00004385	0.00000477
202	0.00003720	0.00000447
203	0.00003366	0.00000435
204	0.00003331	0.00000398
205	0.00003210	0.00000388
206	0.00003088	0.00000371
207	0.00003043	0.00000359
208	0.00003085	0.00000345
209	0.00002928	0.00000333
210	0.00002657	0.00000321
211	0.00002395	0.00000307
212	0.00002332	0.00000293
213	0.00002434	0.00000278
214	0.00002380	0.00000265
215	0.00002221	0.00000256
216	0.00002064	0.00000249
217	0.00001963	0.00000241
218	0.00002488	0.00000233
219	0.00009034	0.00000229
220	0.00013497	0.00000227
221	0.00016339	0.00000230
222	0.00021223	0.00000235
223	0.00024652	0.00000258
224	0.00023861	0.00000302
225	0.00019170	0.00001570
226	0.00015868	0.00001466
227	0.00013291	0.00001040
228	0.00012177	0.00000790
229	0.00011682	0.00001233
230	0.00011946	0.00000953
231	0.00011768	0.00000775
232	0.00011521	0.00000595
233	0.00010254	0.00000516
234	0.00007698	0.00000473
235	0.00005847	0.00000442
236	0.00004561	0.00000414
237	0.00003647	0.00000395
238	0.00002975	0.00000383
239	0.00002494	0.00000453
240	0.00002275	0.00000812
241	0.00002318	0.00000506
242	0.00003956	0.00000428
243	0.00005944	0.00000478
244	0.00008775	0.00001046
245	0.00019704	0.00002000
246	0.00024164	0.00001351
247	0.00029312	0.00000950
248	0.00037150	0.00000724
249	0.00036836	0.00000624
250	0.00030951	0.00000567
251	0.00023526	0.00000518
252	0.00016884	0.00000467
253	0.00012837	0.00000424
254	0.00008929	0.00000796
255	0.00005682	0.00002867
256	0.00004394	0.00002467
257	0.00003799	0.00002616
258	0.00003330	0.00003120
259	0.00003380	0.00001750
260	0.00003542	0.00001425
261	0.00003348	0.00001345
262	0.00003199	0.00003598
263	0.00003259	0.00006039
264	0.00004139	0.00006090
265	0.00005041	0.00002760
266	0.00006163	0.00003702
267	0.00005628	0.00003321
268	0.00004894	0.00003094
269	0.00004581	0.00006042
270	0.00005659	0.00004817
271	0.00007405	0.00001726
272	0.00008727	0.00001064
273	0.00007814	0.00001224
274	0.00006807	0.00001291
275	0.00010057	0.00001200
276	0.00016314	0.00005891
277	0.00026580	0.00004070
278	0.00037685	0.00003510
279	0.00043593	0.00002906
280	0.00043487	0.00002381
281	0.00042429	0.00004458
282	0.00041618	0.00004634
283	0.00041785	0.00003100
284	0.00042174	0.00002995
285	0.00042908	0.00001580
286	0.00042553	0.00000865
287	0.00042290	0.00000606
288	0.00040982	0.00000507
289	0.00039175	0.00000469
290	0.00038051	0.00000447
291	0.00038677	0.00000435
292	0.00039401	0.00000758
293	0.00041845	0.00001759
294	0.00043135	0.00001424
295	0.00043388	0.00000840
296	0.00043006	0.00000538
297	0.00041863	0.00000414
298	0.00040149	0.00000363
299	0.00037259	0.00000339
300	0.00029767	0.00000326
301	0.00024979	0.00000317
302	0.00022032	0.00000311
303	0.00019118	0.00000305
304	0.00017250	0.00000301
305	0.00016315	0.00000297
306	0.00014598	0.00000296
307	0.00012083	0.00000306
308	0.00008755	0.00000307
309	0.00005811	0.00000298
310	0.00004494	0.00000317
311	0.00003661	0.00000347
312	0.00003079	0.00000364
313	0.00002743	0.00000441
314	0.00002466	0.00000492
315	0.00002311	0.00000488
316	0.00002598	0.00000663
317	0.00002628	0.00001344
318	0.00002910	0.00002644
319	0.00002948	0.00003082
320	0.00002642	0.00002274
321	0.00003696	0.00008579
322	0.00011897	0.00003323
323	0.00015000	0.00002996
324	0.00017863	0.00004359
325	0.00020181	0.00005533
326	0.00017983	0.00016422
327	0.00016347	0.00004699
328	0.00017201	0.00001914
329	0.00020124	0.00002540
330	0.00027203	0.00002626
331	0.00036342	0.00001152
332	0.00037452	0.00002611
333	0.00036174	0.00005253
334	0.00008239	0.00002776
335	0.00014586	0.00001576
336	0.00014969	0.00000892
337	0.00016486	0.00000647
338	0.00016586	0.00000570
339	0.00014498	0.00000550
340	0.00011966	0.00000546
341	0.00008792	0.00000546
342	0.00005898	0.00000796
343	0.00004953	0.00000834
344	0.00005765	0.00001453
345	0.00008145	0.00001827
346	0.00016091	0.00001956
347	0.00020454	0.00002023
348	0.00032057	0.00002428
349	0.00042103	0.00001536
350	0.00044399	0.00000894
351	0.00044041	0.00002158
352	0.00043760	0.00003590
353	0.00043827	0.00001835
354	0.00043978	0.00001004
355	0.00043841	0.00001257
356	0.00043507	0.00003360
357	0.00043499	0.00002255
358	0.00043097	0.00001296
359	0.00043021	0.00003500
360	0.00042648	0.00004350
361	0.00043008	0.00003260
362	0.00042639	0.00002630
363	0.00042013	0.00004814
364	0.00040307	0.00004046
365	0.00036907	0.00002949
366	0.00034754	0.00002135
367	0.00035937	0.00001202
368	0.00036672	0.00000798
369	0.00038855	0.00000659
370	0.00040791	0.00000651
371	0.00041781	0.00000669
372	0.00042652	0.00000882
373	0.00043017	0.00001426
374	0.00042950	0.00004595
375	0.00042788	0.00006351
376	0.00042956	0.00002361
377	0.00042972	0.00001278
378	0.00042955	0.00003297
379	0.00042213	0.00002792
380	0.00040845	0.00001327
381	0.00038753	0.00000794
382	0.00033702	0.00000631
383	0.00026082	0.00000581
384	0.00020851	0.00000568
385	0.00016356	0.00000600
386	0.00012203	0.00000762
387	0.00007314	0.00000853
388	0.00005229	0.00000836
389	0.00005725	0.00000789
390	0.00007658	0.00000706
391	0.00009882	0.00000643
392	0.00008047	0.00000579
393	0.00006232	0.00000555
394	0.00005513	0.00000548
395	0.00005012	0.00000546
396	0.00004534	0.00000545
397	0.00004128	0.00000551
398	0.00003791	0.00000553
399	0.00003729	0.00000547
400	0.00004982	0.00000751
401	0.00006846	0.00001478
402	0.00008327	0.00001729
403	0.00007830	0.00001167
404	0.00012003	0.00000858
405	0.00016833	0.00000703
406	0.00018369	0.00000611
407	0.00021819	0.00000630
408	0.00025754	0.00004766
409	0.00026077	0.00005979
410	0.00023091	0.00002952
411	0.00020981	0.00001842
412	0.00021442	0.00002202
413	0.00022189	0.00001322
414	0.00021534	0.00003710
415	0.00018759	0.00005496
416	0.00016091	0.00003477
417	0.00015380	0.00001512
418	0.00016482	0.00000843
419	0.00016269	0.00000630
420	0.00020303	0.00000557
421	0.00022471	0.00000534
422	0.00031710	0.00000706
423	0.00037892	0.00000826
424	0.00041120	0.00000810
425	0.00042462	0.00000746
426	0.00042316	0.00000608
427	0.00041897	0.00000540
428	0.00041206	0.00000504
429	0.00040422	0.00000483
430	0.00038794	0.00000472
431	0.00036645	0.00000466
432	0.00032464	0.00000461
433	0.00028569	0.00000461
434	0.00025114	0.00000470
435	0.00022178	0.00000503
436	0.00019606	0.00000559
437	0.00017576	0.00001011
438	0.00014732	0.00001372
439	0.00011637	0.00001112
440	0.00007632	0.00000796
441	0.00004893	0.00000609
442	0.00003717	0.00000522
443	0.00003215	0.00000485
444	0.00004236	0.00000456
445	0.00005064	0.00000434
446	0.00004804	0.00000424
447	0.00004429	0.00000418
448	0.00004298	0.00000414
449	0.00004655	0.00000411
450	0.00005555	0.00000409
451	0.00008398	0.00000407
452	0.00011319	0.00000408
453	0.00014720	0.00000408
454	0.00017128	0.00000405
455	0.00021591	0.00000401
456	0.00034097	0.00000399
457	0.00038702	0.00000398
458	0.00037494	0.00000408
459	0.00032337	0.00000427
460	0.00025548	0.00000462
461	0.00019813	0.00000539
462	0.00016842	0.00000646
463	0.00016929	0.00000815
464	0.00016584	0.00000857
465	0.00017771	0.00000852
466	0.00017571	0.00000859
467	0.00015077	0.00000886
468	0.00015316	0.00001052
469	0.00015401	0.00001243
470	0.00016622	0.00001441
471	0.00024572	0.00000987
472	0.00035515	0.00000836
473	0.00040206	0.00000760
474	0.00041163	0.00000696
475	0.00040297	0.00000651
476	0.00039228	0.00000617
477	0.00037976	0.00000596
478	0.00037542	0.00000579
479	0.00036168	0.00000565
480	0.00032560	0.00000583
481	0.00032787	0.00000628
482	0.00033881	0.00001681
483	0.00037057	0.00001795
484	0.00040525	0.00001831
485	0.00041893	0.00001138
486	0.00042896	0.00000818
487	0.00042581	0.00000698
488	0.00041178	0.00000633
489	0.00038966	0.00000533
490	0.00033536	0.00000476
491	0.00026920	0.00000434
492	0.00031364	0.00000403
493	0.00040725	0.00000393
494	0.00044351	0.00000398
495	0.00043887	0.00000401
496	0.00043058	0.00000399
497	0.00041705	0.00000395
498	0.00039627	0.00000384
499	0.00036314	0.00000360
500	0.00032096	0.00000340
501	0.00028078	0.00000328
502	0.00032415	0.00000323
503	0.00041311	0.00000326
504	0.00044424	0.00000332
505	0.00043924	0.00000333
506	0.00043488	0.00000330
507	0.00042853	0.00000325
508	0.00041550	0.00000320
509	0.00038542	0.00000316
510	0.00031276	0.00000314
511	0.00025485	0.00000313
512	0.00020300	0.00000311
513	0.00015440	0.00000307
514	0.00011220	0.00000307
515	0.00007779	0.00000317
516	0.00006402	0.00000346
517	0.00005577	0.00000354
518	0.00005486	0.00000354
519	0.00005621	0.00000346
520	0.00005222	0.00000415
521	0.00004502	0.00000344
522	0.00003895	0.00000328
523	0.00003441	0.00000307
524	0.00003011	0.00000292
525	0.00002641	0.00000298
526	0.00002487	0.00000311
527	0.00002356	0.00000325
528	0.00002362	0.00000323
529	0.00002477	0.00000308
530	0.00002931	0.00000289
531	0.00003831	0.00000292
532	0.00005442	0.00000315
533	0.00008144	0.00000342
534	0.00008298	0.00000348
535	0.00007858	0.00000336
536	0.00007843	0.00000317
537	0.00008030	0.00000314
538	0.00008249	0.00000312
539	0.00010446	0.00000297
540	0.00010974	0.00000289
541	0.00009985	0.00000288
542	0.00008922	0.00000309
543	0.00010728	0.00000330
544	0.00012381	0.00000345
545	0.00015438	0.00000372
546	0.00018734	0.00000376
547	0.00019025	0.00000362
548	0.00016467	0.00000344
549	0.00013232	0.00000332
550	0.00009041	0.00000407
551	0.00005487	0.00001700
552	0.00005834	0.00001135
553	0.00011190	0.00000875
554	0.00013376	0.00000714
555	0.00015860	0.00000610
556	0.00018183	0.00000572
557	0.00017606	0.00000532
558	0.00015260	0.00000495
559	0.00012241	0.00000451
560	0.00009743	0.00000398
561	0.00007011	0.00000378
562	0.00005324	0.00000425
563	0.00005173	0.00000724
564	0.00006529	0.00000632
565	0.00005506	0.00000533
566	0.00004385	0.00000477
567	0.00003720	0.00000447
568	0.00003366	0.00000435
569	0.00003331	0.00000398
570	0.00003210	0.00000388
571	0.00003088	0.00000371
572	0.00003043	0.00000359
573	0.00003085	0.00000345
574	0.00002928	0.00000333
575	0.00002657	0.00000321
576	0.00002395	0.00000307
577	0.00002332	0.00000293
578	0.00002434	0.00000278
579	0.00002380	0.00000265
580	0.00002221	0.00000256
581	0.00002064	0.00000249
582	0.00001963	0.00000241
583	0.00002488	0.00000233
584	0.00009034	0.00000229
585	0.00013497	0.00000227
586	0.00016339	0.00000230
587	0.00021223	0.00000235
588	0.00024652	0.00000258
589	0.00023861	0.00000302
590	0.00019170	0.00001570
591	0.00015868	0.00001466
592	0.00013291	0.00001040
593	0.00012177	0.00000790
594	0.00011682	0.00001233
595	0.00011946	0.00000953
596	0.00011768	0.00000775
597	0.00011521	0.00000595
598	0.00010254	0.00000516
599	0.00007698	0.00000473
600	0.00005847	0.00000442
601	0.00004561	0.00000414
602	0.00003647	0.00000395
603	0.00002975	0.00000383
604	0.00002494	0.00000453
605	0.00002275	0.00000812
606	0.00002318	0.00000506
607	0.00003956	0.00000428
608	0.00005944	0.00000478
609	0.00008775	0.00001046
610	0.00019704	0.00002000
611	0.00024164	0.00001351
612	0.00029312	0.00000950
613	0.00037150	0.00000724
614	0.00036836	0.00000624
615	0.00030951	0.00000567
616	0.00023526	0.00000518
617	0.00016884	0.00000467
618	0.00012837	0.00000424
619	0.00008929	0.00000796
620	0.00005682	0.00002867
621	0.00004394	0.00002467
622	0.00003799	0.00002616
623	0.00003330	0.00003120
624	0.00003380	0.00001750
625	0.00003542	0.00001425
626	0.00003348	0.00001345
627	0.00003199	0.00003598
628	0.00003259	0.00006039
629	0.00004139	0.00006090
630	0.00005041	0.00002760
631	0.00006163	0.00003702
632	0.00005628	0.00003321
633	0.00004894	0.00003094
634	0.00004581	0.00006042
635	0.00005659	0.00004817
636	0.00007405	0.00001726
637	0.00008727	0.00001064
638	0.00007814	0.00001224
639	0.00006807	0.00001291
640	0.00010057	0.00001200
641	0.00016314	0.00005891
642	0.00026580	0.00004070
643	0.00037685	0.00003510
644	0.00043593	0.00002906
645	0.00043487	0.00002381
646	0.00042429	0.00004458
647	0.00041618	0.00004634
648	0.00041785	0.00003100
649	0.00042174	0.00002995
650	0.00042908	0.00001580
651	0.00042553	0.00000865
652	0.00042290	0.00000606
653	0.00040982	0.00000507
654	0.00039175	0.00000469
655	0.00038051	0.00000447
656	0.00038677	0.00000435
657	0.00039401	0.00000758
658	0.00041845	0.00001759
659	0.00043135	0.00001424
660	0.00043388	0.00000840
661	0.00043006	0.00000538
662	0.00041863	0.00000414
663	0.00040149	0.00000363
664	0.00037259	0.00000339
665	0.00029767	0.00000326
666	0.00024979	0.00000317
667	0.00022032	0.00000311
668	0.00019118	0.00000305
669	0.00017250	0.00000301
670	0.00016315	0.00000297
671	0.00014598	0.00000296
672	0.00012083	0.00000306
673	0.00008755	0.00000307
674	0.00005811	0.00000298
675	0.00004494	0.00000317
676	0.00003661	0.00000347
677	0.00003079	0.00000364
678	0.00002743	0.00000441
679	0.00002466	0.00000492
680	0.00002311	0.00000488
681	0.00002598	0.00000663
682	0.00002628	0.00001344
683	0.00002910	0.00002644
684	0.00002948	0.00003082
685	0.00002642	0.00002274
686	0.00003696	0.00008579
687	0.00011897	0.00003323
688	0.00015000	0.00002996
689	0.00017863	0.00004359
690	0.00020181	0.00005533
691	0.00017983	0.00016422
692	0.00016347	0.00004699
693	0.00017201	0.00001914
694	0.00020124	0.00002540
695	0.00027203	0.00002626
696	0.00036342	0.00001152
697	0.00037452	0.00002611
698	0.00036174	0.00005253
699	0.00008239	0.00002776
700	0.00014586	0.00001576
701	0.00014969	0.00000892
702	0.00016486	0.00000647
703	0.00016586	0.00000570
704	0.00014498	0.00000550
705	0.00011966	0.00000546
706	0.00008792	0.00000546
707	0.00005898	0.00000796
708	0.00004953	0.00000834
709	0.00005765	0.00001453
710	0.00008145	0.00001827
711	0.00016091	0.00001956
712	0.00020454	0.00002023
713	0.00032057	0.00002428
714	0.00042103	0.00001536
715	0.00044399	0.00000894
716	0.00044041	0.00002158
717	0.00043760	0.00003590
718	0.00043827	0.00001835
719	0.00043978	0.00001004
720	0.00043841	0.00001257
721	0.00043507	0.00003360
722	0.00043499	0.00002255
723	0.00043097	0.00001296
724	0.00043021	0.00003500
725	0.00042648	0.00004350
726	0.00043008	0.00003260
727	0.00042639	0.00002630
728	0.00042013	0.00004814
729	0.00040307	0.00004046
730	0.00036907	0.00002949
731	0.00034754	0.00002135
732	0.00035937	0.00001202
733	0.00036672	0.00000798
734	0.00038855	0.00000659
735	0.00040791	0.00000651
736	0.00041781	0.00000669
737	0.00042652	0.00000882
738	0.00043017	0.00001426
739	0.00042950	0.00004595
740	0.00042788	0.00006351
741	0.00042956	0.00002361
742	0.00042972	0.00001278
743	0.00042955	0.00003297
744	0.00042213	0.00002792
745	0.00040845	0.00001327
746	0.00038753	0.00000794
747	0.00033702	0.00000631
748	0.00026082	0.00000581
749	0.00020851	0.00000568
750	0.00016356	0.00000600
751	0.00012203	0.00000762
752	0.00007314	0.00000853
753	0.00005229	0.00000836
754	0.00005725	0.00000789
755	0.00007658	0.00000706
756	0.00009882	0.00000643
757	0.00008047	0.00000579
758	0.00006232	0.00000555
759	0.00005513	0.00000548
760	0.00005012	0.00000546
761	0.00004534	0.00000545
762	0.00004128	0.00000551
763	0.00003791	0.00000553
764	0.00003729	0.00000547
765	0.00004982	0.00000751
766	0.00006846	0.00001478
767	0.00008327	0.00001729
768	0.00007830	0.00001167
769	0.00012003	0.00000858
770	0.00016833	0.00000703
771	0.00018369	0.00000611
772	0.00021819	0.00000630
773	0.00025754	0.00004766
774	0.00026077	0.00005979
775	0.00023091	0.00002952
776	0.00020981	0.00001842
777	0.00021442	0.00002202
778	0.00022189	0.00001322
779	0.00021534	0.00003710
780	0.00018759	0.00005496
781	0.00016091	0.00003477
782	0.00015380	0.00001512
783	0.00016482	0.00000843
784	0.00016269	0.00000630
785	0.00020303	0.00000557
786	0.00022471	0.00000534
787	0.00031710	0.00000706
788	0.00037892	0.00000826
789	0.00041120	0.00000810
790	0.00042462	0.00000746
791	0.00042316	0.00000608
792	0.00041897	0.00000540
793	0.00041206	0.00000504
794	0.00040422	0.00000483
795	0.00038794	0.00000472
796	0.00036645	0.00000466
797	0.00032464	0.00000461
798	0.00028569	0.00000461
799	0.00025114	0.00000470
800	0.00022178	0.00000503
801	0.00019606	0.00000559
802	0.00017576	0.00001011
803	0.00014732	0.00001372
804	0.00011637	0.00001112
805	0.00007632	0.00000796
806	0.00004893	0.00000609
807	0.00003717	0.00000522
808	0.00003215	0.00000485
809	0.00004236	0.00000456
810	0.00005064	0.00000434
811	0.00004804	0.00000424
812	0.00004429	0.00000418
813	0.00004298	0.00000414
814	0.00004655	0.00000411
815	0.00005555	0.00000409
816	0.00008398	0.00000407
817	0.00011319	0.00000408
818	0.00014720	0.00000408
819	0.00017128	0.00000405
820	0.00021591	0.00000401
821	0.00034097	0.00000399
822	0.00038702	0.00000398
823	0.00037494	0.00000408
824	0.00032337	0.00000427
825	0.00025548	0.00000462
826	0.00019813	0.00000539
827	0.00016842	0.00000646
828	0.00016929	0.00000815
829	0.00016584	0.00000857
830	0.00017771	0.00000852
831	0.00017571	0.00000859
832	0.00015077	0.00000886
833	0.00015316	0.00001052
834	0.00015401	0.00001243
835	0.00016622	0.00001441
836	0.00024572	0.00000987
837	0.00035515	0.00000836
838	0.00040206	0.00000760
839	0.00041163	0.00000696
840	0.00040297	0.00000651
841	0.00039228	0.00000617
842	0.00037976	0.00000596
843	0.00037542	0.00000579
844	0.00036168	0.00000565
845	0.00032560	0.00000583
846	0.00032787	0.00000628
847	0.00033881	0.00001681
848	0.00037057	0.00001795
849	0.00040525	0.00001831
850	0.00041893	0.00001138
851	0.00042896	0.00000818
852	0.00042581	0.00000698
853	0.00041178	0.00000633
854	0.00038966	0.00000533
855	0.00033536	0.00000476
856	0.00026920	0.00000434
857	0.00031364	0.00000403
858	0.00040725	0.00000393
859	0.00044351	0.00000398
860	0.00043887	0.00000401
861	0.00043058	0.00000399
862	0.00041705	0.00000395
863	0.00039627	0.00000384
864	0.00036314	0.00000360
865	0.00032096	0.00000340
866	0.00028078	0.00000328
867	0.00032415	0.00000323
868	0.00041311	0.00000326
869	0.00044424	0.00000332
870	0.00043924	0.00000333
871	0.00043488	0.00000330
872	0.00042853	0.00000325
873	0.00041550	0.00000320
874	0.00038542	0.00000316
875	0.00031276	0.00000314
876	0.00025485	0.00000313
877	0.00020300	0.00000311
878	0.00015440	0.00000307
879	0.00011220	0.00000307
880	0.00007779	0.00000317
881	0.00006402	0.00000346
882	0.00005577	0.00000354
883	0.00005486	0.00000354
884	0.00005621	0.00000346
885	0.00005222	0.00000415
886	0.00004502	0.00000344
887	0.00003895	0.00000328
888	0.00003441	0.00000307
889	0.00003011	0.00000292
890	0.00002641	0.00000298
891	0.00002487	0.00000311
892	0.00002356	0.00000325
893	0.00002362	0.00000323
894	0.00002477	0.00000308
895	0.00002931	0.00000289
896	0.00003831	0.00000292
897	0.00005442	0.00000315
898	0.00008144	0.00000342
899	0.00008298	0.00000348
900	0.00007858	0.00000336
901	0.00007843	0.00000317
902	0.00008030	0.00000314
903	0.00008249	0.00000312
904	0.00010446	0.00000297
905	0.00010974	0.00000289
906	0.00009985	0.00000288
907	0.00008922	0.00000309
908	0.00010728	0.00000330
909	0.00012381	0.00000345
910	0.00015438	0.00000372
911	0.00018734	0.00000376
912	0.00019025	0.00000362
913	0.00016467	0.00000344
914	0.00013232	0.00000332
915	0.00009041	0.00000407
916	0.00005487	0.00001700
917	0.00005834	0.00001135
918	0.00011190	0.00000875
919	0.00013376	0.00000714
920	0.00015860	0.00000610
921	0.00018183	0.00000572
922	0.00017606	0.00000532
923	0.00015260	0.00000495
924	0.00012241	0.00000451
925	0.00009743	0.00000398
926	0.00007011	0.00000378
927	0.00005324	0.00000425
928	0.00005173	0.00000724
929	0.00006529	0.00000632
930	0.00005506	0.00000533
931	0.00004385	0.00000477
932	0.00003720	0.00000447
933	0.00003366	0.00000435
934	0.00003331	0.00000398
935	0.00003210	0.00000388
936	0.00003088	0.00000371
937	0.00003043	0.00000359
938	0.00003085	0.00000345
939	0.00002928	0.00000333
940	0.00002657	0.00000321
941	0.00002395	0.00000307
942	0.00002332	0.00000293
943	0.00002434	0.00000278
944	0.00002380	0.00000265
945	0.00002221	0.00000256
946	0.00002064	0.00000249
947	0.00001963	0.00000241
948	0.00002488	0.00000233
949	0.00009034	0.00000229
950	0.00013497	0.00000227
951	0.00016339	0.00000230
952	0.00021223	0.00000235
953	0.00024652	0.00000258
954	0.00023861	0.00000302
955	0.00019170	0.00001570
956	0.00015868	0.00001466
957	0.00013291	0.00001040
958	0.00012177	0.00000790
959	0.00011682	0.00001233
960	0.00011946	0.00000953
961	0.00011768	0.00000775
962	0.00011521	0.00000595
963	0.00010254	0.00000516
964	0.00007698	0.00000473
965	0.00005847	0.00000442
966	0.00004561	0.00000414
967	0.00003647	0.00000395
968	0.00002975	0.00000383
969	0.00002494	0.00000453
970	0.00002275	0.00000812
971	0.00002318	0.00000506
972	0.00003956	0.00000428
973	0.00005944	0.00000478
974	0.00008775	0.00001046
975	0.00019704	0.00002000
976	0.00024164	0.00001351
977	0.00029312	0.00000950
978	0.00037150	0.00000724
979	0.00036836	0.00000624
980	0.00030951	0.00000567
981	0.00023526	0.00000518
982	0.00016884	0.00000467
983	0.00012837	0.00000424
984	0.00008929	0.00000796
985	0.00005682	0.00002867
986	0.00004394	0.00002467
987	0.00003799	0.00002616
988	0.00003330	0.00003120
989	0.00003380	0.00001750
990	0.00003542	0.00001425
991	0.00003348	0.00001345
992	0.00003199	0.00003598
993	0.00003259	0.00006039
