TIME_CYCLE                : 0
TIME_UNITS                : DAYS
SERIE_INITIAL_DATA        : 2016 02 01 12 00 00

!time          rate
<BeginTimeSerie>
0	0.00001343
1	0.00000980
2	0.00000792
3	0.00000699
4	0.00000671
5	0.00000856
6	0.00001079
7	0.00000929
8	0.00000784
9	0.00001178
10	0.00001830
11	0.00002742
12	0.00001928
13	0.00002185
14	0.00001736
15	0.00001074
16	0.00000843
17	0.00000768
18	0.00000721
19	0.00000693
20	0.00000662
21	0.00000638
22	0.00000625
23	0.00000618
24	0.00000613
25	0.00000609
26	0.00000661
27	0.00000728
28	0.00000731
29	0.00000695
30	0.00000658
31	0.00000617
32	0.00000587
33	0.00000570
34	0.00000858
35	0.00002168
36	0.00002347
37	0.00004150
38	0.00004889
39	0.00001860
40	0.00000986
41	0.00000733
42	0.00000685
43	0.00000952
44	0.00001122
45	0.00000811
46	0.00000680
47	0.00000619
48	0.00000705
49	0.00007313
50	0.00005620
51	0.00002920
52	0.00001759
53	0.00001035
54	0.00000784
55	0.00000691
56	0.00000651
57	0.00000630
58	0.00000621
59	0.00000659
60	0.00000789
61	0.00000784
62	0.00000691
63	0.00000660
64	0.00000671
65	0.00000687
66	0.00000867
67	0.00003618
68	0.00002881
69	0.00003471
70	0.00003809
71	0.00001890
72	0.00002684
73	0.00003983
74	0.00002916
75	0.00002279
76	0.00003696
77	0.00003126
78	0.00001490
79	0.00000964
80	0.00000982
81	0.00001079
82	0.00000839
83	0.00000717
84	0.00000717
85	0.00000717
86	0.00000693
87	0.00000669
88	0.00000685
89	0.00000706
90	0.00000694
91	0.00000635
92	0.00000581
93	0.00000546
94	0.00000522
95	0.00000501
96	0.00000859
97	0.00002843
98	0.00002954
99	0.00001684
100	0.00001341
101	0.00000844
102	0.00000711
103	0.00001253
104	0.00001549
105	0.00002542
106	0.00001961
107	0.00000953
108	0.00000659
109	0.00000551
110	0.00000512
111	0.00000564
112	0.00000596
113	0.00000540
114	0.00000487
115	0.00000452
116	0.00000429
117	0.00000439
118	0.00000716
119	0.00000668
120	0.00000525
121	0.00000449
122	0.00000413
123	0.00000392
124	0.00000373
125	0.00000364
126	0.00000357
127	0.00000349
128	0.00000345
129	0.00000341
130	0.00000338
131	0.00000335
132	0.00000332
133	0.00000332
134	0.00002371
135	0.00002754
136	0.00007296
137	0.00002918
138	0.00001156
139	0.00000725
140	0.00000658
141	0.00000644
142	0.00000573
143	0.00000515
144	0.00000477
145	0.00000456
146	0.00000442
147	0.00000429
148	0.00000412
149	0.00000395
150	0.00000386
151	0.00000378
152	0.00000371
153	0.00000366
154	0.00000361
155	0.00000356
156	0.00000351
157	0.00000347
158	0.00000346
159	0.00000362
160	0.00000411
161	0.00000445
162	0.00000475
163	0.00000510
164	0.00000539
165	0.00000547
166	0.00000534
167	0.00000510
168	0.00000482
169	0.00000445
170	0.00000406
171	0.00000377
172	0.00000352
173	0.00000332
174	0.00000322
175	0.00000316
176	0.00000311
177	0.00000305
178	0.00000305
179	0.00000309
180	0.00000318
181	0.00000346
182	0.00001523
183	0.00001735
184	0.00001342
185	0.00001246
186	0.00000936
187	0.00000712
188	0.00000608
189	0.00000570
190	0.00000551
191	0.00000521
192	0.00000485
193	0.00000455
194	0.00000437
195	0.00000428
196	0.00000722
197	0.00001146
198	0.00000908
199	0.00000688
200	0.00000580
201	0.00000489
202	0.00000439
203	0.00000412
204	0.00000391
205	0.00000371
206	0.00000358
207	0.00000349
208	0.00000342
209	0.00000335
210	0.00000328
211	0.00000320
212	0.00000309
213	0.00000302
214	0.00000296
215	0.00000291
216	0.00000285
217	0.00000280
218	0.00000275
219	0.00000270
220	0.00000271
221	0.00000281
222	0.00000290
223	0.00000293
224	0.00000293
225	0.00000291
226	0.00000288
227	0.00000283
228	0.00000271
229	0.00000259
230	0.00000252
231	0.00000249
232	0.00000251
233	0.00000253
234	0.00000251
235	0.00000248
236	0.00000245
237	0.00000242
238	0.00000240
239	0.00000238
240	0.00000239
241	0.00000241
242	0.00000521
243	0.00001239
244	0.00002909
245	0.00003322
246	0.00001785
247	0.00000938
248	0.00000700
249	0.00000660
250	0.00000683
251	0.00000674
252	0.00000610
253	0.00000580
254	0.00000562
255	0.00000545
256	0.00000516
257	0.00001253
258	0.00001721
259	0.00002754
260	0.00003953
261	0.00002402
262	0.00002451
263	0.00004186
264	0.00003152
265	0.00001886
266	0.00006154
267	0.00003504
268	0.00003317
269	0.00002880
270	0.00002191
271	0.00001347
272	0.00001051
273	0.00001155
274	0.00001345
275	0.00002134
276	0.00003551
277	0.00002247
278	0.00001778
279	0.00002290
280	0.00001514
281	0.00001022
282	0.00002270
283	0.00004766
284	0.00002125
285	0.00001060
286	0.00000782
287	0.00000694
288	0.00000662
289	0.00000613
290	0.00000885
291	0.00001082
292	0.00000922
293	0.00000712
294	0.00000621
295	0.00000567
296	0.00000522
297	0.00000492
298	0.00000476
299	0.00000466
300	0.00000459
301	0.00000452
302	0.00000448
303	0.00000444
304	0.00000440
305	0.00000438
306	0.00000435
307	0.00000434
308	0.00000432
309	0.00000430
310	0.00000429
311	0.00000427
312	0.00000424
313	0.00000415
314	0.00000448
315	0.00000876
316	0.00002018
317	0.00005529
318	0.00002638
319	0.00001874
320	0.00001523
321	0.00003560
322	0.00002068
323	0.00003451
324	0.00003734
325	0.00003472
326	0.00005333
327	0.00002508
328	0.00001464
329	0.00003961
330	0.00002372
331	0.00001106
332	0.00007708
333	0.00005940
334	0.00001600
335	0.00001151
336	0.00000797
337	0.00000653
338	0.00000602
339	0.00000594
340	0.00000959
341	0.00002820
342	0.00001941
343	0.00001032
344	0.00000781
345	0.00001458
346	0.00001875
347	0.00001217
348	0.00000991
349	0.00001619
350	0.00001696
351	0.00004606
352	0.00002627
353	0.00001308
354	0.00001579
355	0.00002305
356	0.00001351
357	0.00001285
358	0.00002645
359	0.00004834
360	0.00004102
361	0.00002734
362	0.00003324
363	0.00003633
364	0.00002058
365	0.00001343
366	0.00000980
367	0.00000792
368	0.00000699
369	0.00000671
370	0.00000856
371	0.00001079
372	0.00000929
373	0.00000784
374	0.00001178
375	0.00001830
376	0.00002742
377	0.00001928
378	0.00002185
379	0.00001736
380	0.00001074
381	0.00000843
382	0.00000768
383	0.00000721
384	0.00000693
385	0.00000662
386	0.00000638
387	0.00000625
388	0.00000618
389	0.00000613
390	0.00000609
391	0.00000661
392	0.00000728
393	0.00000731
394	0.00000695
395	0.00000658
396	0.00000617
397	0.00000587
398	0.00000570
399	0.00000858
400	0.00002168
401	0.00002347
402	0.00004150
403	0.00004889
404	0.00001860
405	0.00000986
406	0.00000733
407	0.00000685
408	0.00000952
409	0.00001122
410	0.00000811
411	0.00000680
412	0.00000619
413	0.00000705
414	0.00007313
415	0.00005620
416	0.00002920
417	0.00001759
418	0.00001035
419	0.00000784
420	0.00000691
421	0.00000651
422	0.00000630
423	0.00000621
424	0.00000659
425	0.00000789
426	0.00000784
427	0.00000691
428	0.00000660
429	0.00000671
430	0.00000687
431	0.00000867
432	0.00003618
433	0.00002881
434	0.00003471
435	0.00003809
436	0.00001890
437	0.00002684
438	0.00003983
439	0.00002916
440	0.00002279
441	0.00003696
442	0.00003126
443	0.00001490
444	0.00000964
445	0.00000982
446	0.00001079
447	0.00000839
448	0.00000717
449	0.00000717
450	0.00000717
451	0.00000693
452	0.00000669
453	0.00000685
454	0.00000706
455	0.00000694
456	0.00000635
457	0.00000581
458	0.00000546
459	0.00000522
460	0.00000501
461	0.00000859
462	0.00002843
463	0.00002954
464	0.00001684
465	0.00001341
466	0.00000844
467	0.00000711
468	0.00001253
469	0.00001549
470	0.00002542
471	0.00001961
472	0.00000953
473	0.00000659
474	0.00000551
475	0.00000512
476	0.00000564
477	0.00000596
478	0.00000540
479	0.00000487
480	0.00000452
481	0.00000429
482	0.00000439
483	0.00000716
484	0.00000668
485	0.00000525
486	0.00000449
487	0.00000413
488	0.00000392
489	0.00000373
490	0.00000364
491	0.00000357
492	0.00000349
493	0.00000345
494	0.00000341
495	0.00000338
496	0.00000335
497	0.00000332
498	0.00000332
499	0.00002371
500	0.00002754
501	0.00007296
502	0.00002918
503	0.00001156
504	0.00000725
505	0.00000658
506	0.00000644
507	0.00000573
508	0.00000515
509	0.00000477
510	0.00000456
511	0.00000442
512	0.00000429
513	0.00000412
514	0.00000395
515	0.00000386
516	0.00000378
517	0.00000371
518	0.00000366
519	0.00000361
520	0.00000356
521	0.00000351
522	0.00000347
523	0.00000346
524	0.00000362
525	0.00000411
526	0.00000445
527	0.00000475
528	0.00000510
529	0.00000539
530	0.00000547
531	0.00000534
532	0.00000510
533	0.00000482
534	0.00000445
535	0.00000406
536	0.00000377
537	0.00000352
538	0.00000332
539	0.00000322
540	0.00000316
541	0.00000311
542	0.00000305
543	0.00000305
544	0.00000309
545	0.00000318
546	0.00000346
547	0.00001523
548	0.00001735
549	0.00001342
550	0.00001246
551	0.00000936
552	0.00000712
553	0.00000608
554	0.00000570
555	0.00000551
556	0.00000521
557	0.00000485
558	0.00000455
559	0.00000437
560	0.00000428
561	0.00000722
562	0.00001146
563	0.00000908
564	0.00000688
565	0.00000580
566	0.00000489
567	0.00000439
568	0.00000412
569	0.00000391
570	0.00000371
571	0.00000358
572	0.00000349
573	0.00000342
574	0.00000335
575	0.00000328
576	0.00000320
577	0.00000309
578	0.00000302
579	0.00000296
580	0.00000291
581	0.00000285
582	0.00000280
583	0.00000275
584	0.00000270
585	0.00000271
586	0.00000281
587	0.00000290
588	0.00000293
589	0.00000293
590	0.00000291
591	0.00000288
592	0.00000283
593	0.00000271
594	0.00000259
595	0.00000252
